otu_id;151;126;96;175;79;100;99;163;manual_tax;tax
OTU_52;8;2;10;20;3;1;3;29;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Odoribacter"
OTU_56;65;61;75;140;114;21;106;69;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides"
OTU_97;6;1;2;5;7;0;7;39;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides"
OTU_236;2;7;1;6;1;0;5;15;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides"
OTU_293;0;0;1;0;0;4;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides"
OTU_548;0;0;5;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides"
OTU_669;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides"
OTU_341;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas"
OTU_698;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas"
OTU_118;0;0;134;0;0;23;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_176;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_270;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_288;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_295;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_357;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_417;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_583;0;0;50;0;0;21;1;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_759;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_783;0;0;19;0;0;3;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; ?"
OTU_122;23;0;0;1;28;0;2;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Paraprevotella"
OTU_244;5;0;0;2;5;0;32;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Paraprevotella"
OTU_543;0;0;26;0;0;6;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Paraprevotella"
OTU_127;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_222;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_228;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_317;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_342;0;0;0;2;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_443;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_445;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_476;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_486;0;0;0;2;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_789;0;0;5;0;0;1;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_826;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_848;0;0;0;6;0;0;0;24;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella"
OTU_28;53;1;0;0;0;0;12;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes"
OTU_119;7;26;100;111;70;59;27;69;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes"
OTU_165;0;1;9;13;1;8;0;29;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes"
OTU_182;0;7;22;24;0;2;8;46;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes"
OTU_225;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes"
OTU_241;19;0;142;57;11;62;60;32;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes"
OTU_256;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes"
OTU_425;7;5;0;14;59;0;7;18;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes"
OTU_453;0;1;0;2;0;0;10;9;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes"
