gene ;151f_1_10;126f_10_10;96f_11_10;175f_17_10;79f_1_40;100f_10_40;99f_11_40;163f_17_40
GL0165561_MH0086_scaffold27975_9_1_912;0;1;0;0;0;0;0;0
GL0165589_V1_scaffold1874_4_3507_4622;0;0;0;2;0;0;0;0
GL0165639_V1_scaffold103798_2_3_4322;0;0;0;1;0;0;0;0
GL0165708_MH0086_scaffold31752_1_2155_2562;0;0;0;0;1;0;0;0
GL0165792_MH0012_scaffold26752_2_72237_74225;0;0;0;0;1;0;0;0
GL0165959_V1_scaffold28625_3_272_790;0;0;0;1;0;0;0;0
GL0166037_MH0086_scaffold5543_4_4017_5645;0;1;0;0;0;0;0;0
GL0166230_V1_scaffold88517_1_3_1715;0;0;0;1;0;0;0;0
GL0166238_MH0011_scaffold15943_5_2838_4871;0;2;0;0;0;0;0;0
GL0166398_MH0086_scaffold4622_10_109_1710;0;0;0;1;0;0;0;0
GL0166425_MH0086_scaffold942_1_9329_10714;0;0;0;0;0;0;0;1
GL0166505_V1_scaffold1057_3_5118_6482;0;0;0;1;0;0;0;0
GL0166558_unmapped_scaffold720421_1_450_713;0;0;0;1;0;0;0;0
GL0166838_V1_scaffold4685_4_305_1993;0;1;0;0;1;0;0;0
GL0167059_V1_scaffold98800_1_191_943;0;0;0;0;0;9;0;0
GL0167102_V1_scaffold82866_1_2407_3600;0;0;0;1;0;0;0;0
GL0167136_V1_scaffold14928_2_2961_3581;0;1;0;0;0;0;0;0
GL0167143_V1_scaffold23554_3_2895_3839;0;1;0;0;0;0;0;0
GL0167152_V1_scaffold53185_1_2_847;0;1;0;0;0;0;0;0
GL0167155_V1_scaffold27764_2_838_3255;0;3;0;0;0;0;0;0
GL0167158_V1_scaffold56431_7_2240_3220;0;0;0;0;2;0;0;0
GL0167266_V1_scaffold72391_2_2_643;0;0;0;0;0;0;1;0
GL0167335_V1_scaffold46602_1_240_515;0;0;0;0;1;0;0;0
GL0167409_V1_scaffold4155_1_308_913;0;0;0;1;0;0;0;0
GL0167537_MH0012_scaffold43707_1_2452_3561;0;4;0;0;0;0;0;0
GL0167538_MH0012_scaffold43707_1_3595_4770;0;0;0;1;0;0;0;0
GL0167663_V1_scaffold26056_2_1_951;0;1;0;0;0;0;0;0
GL0167702_unmapped_scaffold220922_1_439_852;0;0;0;1;0;0;0;0
GL0167747_unmapped_scaffold496312_1_649_2838;0;0;0;0;1;0;0;0
GL0167754_MH0011_scaffold19639_4_150_743;0;0;0;0;2;0;0;0
GL0167786_MH0012_C18772380_1_62_991;0;0;0;1;0;0;0;0
GL0167818_unmapped_scaffold341993_1_3_236;0;0;0;0;0;0;1;0
GL0168489_MH0086_scaffold12294_3_3_1937;0;5;0;2;0;0;0;1
GL0168804_unmapped_scaffold85451_2_1_1239;0;1;0;0;0;0;0;0
GL0168837_V1_scaffold37525_3_2227_3147;0;0;0;0;1;0;0;0
GL0168912_MH0006_C14613534_1_1272_1436;1;0;1;0;1;0;16;0
GL0169135_MH0086_scaffold19930_7_2_1360;2;2;0;0;1;0;0;0
GL0169343_MH0011_scaffold18691_4_6971_7705;0;0;0;0;0;0;0;1
GL0169344_MH0011_scaffold18691_4_7705_10944;0;0;0;0;1;0;0;0
GL0169460_MH0011_scaffold1550_7_31762_32913;0;1;0;0;0;0;0;0
GL0169469_unmapped_scaffold11_4_2972_3607;0;0;1;0;0;0;0;0
GL0169584_MH0011_scaffold22258_1_1878_3677;0;1;0;0;0;0;0;1
GL0169618_MH0011_scaffold109333_1_155_1429;0;1;0;0;0;0;0;0
GL0169652_unmapped_scaffold307074_3_78_1049;0;0;0;0;1;0;0;0
GL0169738_unmapped_scaffold228805_1_204_527;0;0;0;1;0;0;0;0
GL0170173_MH0012_C18774608_1_58_1026;2;0;0;0;0;0;0;0
GL0170243_V1_scaffold104832_7_377_949;0;0;0;0;1;0;0;0
GL0170481_MH0086_scaffold45219_2_2538_4016;0;1;0;0;0;0;0;0
GL0170568_unmapped_C219730297_1_106_516;0;0;0;0;0;0;0;1
GL0170699_MH0006_scaffold165058_1_3_1088;0;0;0;0;1;0;0;0
GL0170875_MH0011_scaffold1649_2_6933_8261;0;1;0;0;0;0;0;0
GL0171218_V1_scaffold17043_10_830_2119;0;0;0;0;0;1;0;0
GL0171463_unmapped_scaffold297099_1_106_1791;0;0;0;0;0;0;0;1
GL0171494_MH0011_scaffold49700_6_10973_11749;0;2;0;0;0;0;0;0
GL0171514_V1_scaffold90851_1_82_2490;0;1;0;0;0;0;0;0
GL0171567_MH0012_scaffold76594_1_1453_2100;0;2;0;0;0;0;0;0
GL0171725_V1_scaffold20280_1_4097_4276;0;2;1;0;1;0;1;0
GL0171745_MH0086_scaffold1534_3_3177_5765;0;1;0;0;0;0;0;0
GL0171920_unmapped_scaffold39142_1_779_970;0;0;0;1;0;0;0;0
GL0172048_MH0012_scaffold5373_1_7075_8436;0;1;0;0;0;0;0;0
GL0172313_MH0011_C5422698_1_40_2064;0;0;0;0;0;1;0;0
GL0172355_MH0006_scaffold18788_10_3_506;1;0;0;0;0;0;0;0
GL0172395_MH0086_scaffold111031_1_78_629;0;1;0;0;0;0;0;0
GL0172542_MH0086_scaffold6644_1_1_576;0;1;0;0;0;0;0;0
GL0173153_unmapped_scaffold715620_1_50_1168;0;1;0;0;0;0;0;0
GL0173500_V1_scaffold63078_2_312_977;0;6;0;0;0;0;0;0
GL0173724_MH0086_scaffold2110_4_484_1830;0;1;0;0;0;0;0;0
GL0173741_unmapped_scaffold627860_1_673_1143;0;1;0;0;0;0;0;0
GL0173809_unmapped_scaffold386633_3_644_1198;0;0;0;0;1;0;0;0
GL0173812_V1_scaffold13143_14_2_973;0;1;0;0;0;0;0;0
GL0173855_MH0086_scaffold60080_1_141_668;0;0;0;0;1;0;0;0
GL0173872_MH0086_scaffold20806_1_3_1334;0;0;0;0;1;0;0;0
GL0174068_MH0012_scaffold1269_3_6282_7685;0;3;0;0;0;0;0;0
GL0174076_V1_scaffold26074_1_377_544;0;0;0;1;0;0;0;0
GL0174130_unmapped_scaffold547403_2_17_514;0;1;0;0;0;0;0;0
GL0174201_MH0012_scaffold20695_4_150_3986;0;0;0;1;0;0;0;0
GL0174326_MH0012_scaffold130261_1_1_690;0;0;0;0;0;0;0;1
GL0174347_unmapped_scaffold620591_1_2_469;0;0;0;1;0;0;0;0
GL0174516_MH0011_scaffold14306_7_3735_5588;0;0;0;1;0;0;0;0
GL0174884_MH0086_scaffold15997_1_2410_3099;0;1;0;0;0;0;0;0
GL0175128_MH0006_scaffold134958_1_3_2285;0;0;0;1;0;0;0;0
GL0175451_MH0011_scaffold35764_1_421_972;0;1;0;0;0;0;0;0
GL0175644_V1_scaffold18249_4_1184_1912;0;0;0;1;0;0;0;0
GL0175670_MH0011_scaffold59208_1_3_1256;0;1;0;0;0;0;0;0
GL0175674_unmapped_scaffold305605_2_300_1613;0;1;0;0;0;0;0;0
GL0175784_MH0086_scaffold4073_6_2_874;0;27;0;0;0;0;0;0
GL0175887_MH0011_scaffold19978_2_979_4329;0;1;0;0;0;0;0;0
GL0176389_MH0086_scaffold49311_6_310_2040;0;0;0;1;0;0;0;0
GL0176994_MH0011_scaffold16123_4_1301_2506;1;0;0;0;0;0;0;0
GL0177078_unmapped_scaffold669448_2_1466_1846;0;1;0;0;0;0;0;0
GL0177134_MH0011_scaffold67547_1_1398_2837;0;0;0;1;0;0;0;0
GL0177446_MH0012_scaffold71625_1_2540_5989;0;0;0;1;0;0;0;0
GL0177455_MH0012_scaffold106784_1_398_526;0;0;0;1;0;0;0;0
GL0177565_unmapped_C220035197_1_215_793;0;0;0;0;0;0;0;1
GL0177579_MH0011_C5403866_1_762_1118;0;1;0;0;0;0;0;0
GL0177631_MH0011_scaffold24837_1_29_853;0;0;0;0;0;0;2;0
GL0177798_MH0086_scaffold1662_14_1220_1936;0;0;0;1;0;0;0;0
GL0177926_MH0086_scaffold9173_2_2080_3543;0;1;0;0;0;0;0;0
GL0177928_MH0011_scaffold113415_2_1776_3140;0;0;0;0;0;1;0;0
GL0178374_MH0086_scaffold3216_1_6004_8616;0;0;0;3;0;0;0;0
GL0178431_unmapped_scaffold133894_1_1_984;0;0;0;0;0;0;0;1
GL0178688_MH0086_scaffold90759_6_2_949;0;1;0;0;0;0;0;0
GL0178714_MH0012_scaffold2650_10_20366_21688;0;0;0;0;1;0;0;0
GL0178870_unmapped_scaffold426908_2_3_860;0;0;0;0;0;0;1;0
GL0179109_unmapped_scaffold185167_3_1_651;0;0;0;0;0;0;0;1
GL0179117_MH0086_scaffold4530_15_77_1303;0;1;0;0;0;0;0;0
GL0179175_MH0012_scaffold24402_5_158_1708;1;0;0;0;0;0;0;0
GL0179584_MH0006_scaffold218292_1_3_545;0;1;0;0;0;0;0;0
GL0180437_MH0011_scaffold5061_2_292_2388;0;1;0;0;0;0;0;0
GL0180861_MH0006_scaffold56723_3_5050_7278;0;0;0;0;0;0;0;1
GL0181013_MH0011_scaffold5061_5_271_1989;0;1;0;0;0;0;0;0
GL0181097_MH0012_scaffold167424_2_228_1034;0;0;0;1;0;0;0;0
GL0181119_MH0012_scaffold164250_3_1185_1985;0;1;0;0;0;0;0;0
GL0181123_MH0006_scaffold134052_1_216_4988;0;0;0;1;0;0;0;0
GL0181202_MH0012_scaffold17388_4_348_2162;1;0;0;0;0;0;0;0
GL0181222_MH0086_scaffold22685_1_584_1045;0;1;0;0;0;0;0;0
GL0181350_MH0086_scaffold6989_12_1_1878;0;2;0;0;0;0;0;1
GL0181721_MH0011_scaffold71768_2_136_618;0;2;0;0;0;0;0;0
GL0181739_unmapped_scaffold83795_2_2_865;0;1;0;0;0;0;0;0
GL0181880_MH0006_scaffold283219_1_620_730;1;1;0;1;1;0;7;0
GL0181914_MH0011_scaffold50690_1_3_3131;0;0;0;1;0;0;0;0
GL0181957_MH0086_scaffold6371_1_5065_6405;0;0;0;2;0;0;0;0
GL0182139_unmapped_C219763197_1_1_531;0;0;0;0;0;0;0;1
GL0182489_unmapped_scaffold301651_2_367_621;0;1;0;0;0;0;0;0
GL0182609_unmapped_scaffold59020_1_3_248;0;0;0;0;0;1;0;0
GL0182739_MH0012_scaffold2890_1_267_614;0;0;0;1;0;0;0;0
GL0182826_MH0011_scaffold24707_2_978_2240;0;0;0;1;0;0;0;0
GL0182830_MH0006_scaffold69485_2_78_959;0;0;0;0;1;0;0;0
GL0183023_MH0006_scaffold238079_1_3_827;0;1;0;0;0;0;0;0
GL0183065_unmapped_scaffold807409_1_2_646;0;0;0;0;1;0;0;0
GL0183070_MH0086_scaffold44682_12_2_1546;0;1;0;0;0;0;0;0
GL0183280_MH0011_scaffold116551_1_34_1260;0;0;0;0;0;1;0;0
GL0183453_MH0086_scaffold24246_2_246_1985;0;1;0;0;0;0;0;0
GL0183725_unmapped_scaffold838101_1_153_524;0;0;0;2;0;0;0;0
GL0184076_MH0012_scaffold80572_5_1_597;0;0;0;1;0;0;0;0
GL0184155_MH0012_scaffold13236_2_519_1319;0;1;0;0;0;0;0;0
GL0184220_unmapped_scaffold783110_2_2_571;0;2;0;0;0;0;0;0
GL0184773_MH0086_scaffold61557_4_1_804;0;0;0;1;0;0;0;0
GL0184831_unmapped_scaffold188526_3_324_1148;0;0;0;0;0;1;0;0
GL0185315_MH0011_scaffold49413_1_592_1575;0;1;0;0;0;0;0;0
GL0185534_unmapped_scaffold580404_1_3_779;1;0;0;0;0;0;0;0
GL0185636_MH0006_scaffold37743_1_4608_5636;0;0;0;0;0;0;0;1
GL0186028_MH0012_scaffold8262_3_2_658;0;0;0;1;0;0;0;0
GL0186066_MH0012_scaffold31497_2_1_399;0;0;0;0;1;0;0;0
GL0186194_MH0086_scaffold5715_10_992_1426;0;1;0;2;0;0;0;0
GL0186270_MH0086_scaffold111523_1_3_3041;0;0;0;1;0;0;0;0
GL0186658_MH0086_scaffold3472_8_1117_2217;0;1;0;0;0;0;0;0
GL0187168_MH0006_scaffold116158_1_3_221;0;1;0;2;0;0;0;0
GL0187225_unmapped_scaffold141009_5_2_694;0;0;0;0;1;0;0;0
GL0187772_MH0086_scaffold71220_1_195_2426;0;2;0;0;0;0;0;0
GL0187944_MH0086_scaffold24246_1_35_1450;0;1;0;0;0;0;0;0
GL0188333_MH0006_scaffold177869_1_3_527;0;1;0;0;0;0;0;0
GL0188895_MH0006_scaffold138923_3_375_1727;0;0;0;1;0;0;0;0
GL0189856_MH0086_scaffold20351_4_1_702;0;1;0;0;0;0;0;0
GL0190409_MH0086_scaffold59210_2_953_1210;0;1;0;0;0;0;0;0
GL0191178_MH0086_scaffold84818_1_575_1621;0;0;0;1;0;0;0;0
GL0191434_unmapped_scaffold194007_2_1_735;0;1;0;0;0;0;0;0
GL0191472_MH0012_scaffold60178_2_1223_2338;0;2;0;0;0;0;0;0
GL0191476_MH0006_scaffold74870_1_1_852;0;0;0;1;0;0;0;0
GL0192155_MH0086_scaffold78978_7_2_715;0;1;0;0;0;0;0;0
GL0192202_MH0006_scaffold318770_3_491_1468;0;0;0;1;0;0;0;0
GL0192500_MH0012_scaffold31385_3_581_1078;0;0;0;0;1;0;0;0
GL0193080_MH0012_scaffold16691_9_978_2078;0;0;0;1;0;0;0;0
GL0193684_MH0012_scaffold147358_2_3807_4871;0;0;0;1;0;0;0;0
GL0193815_MH0012_scaffold25538_1_353_1567;0;1;0;0;0;0;0;0
GL0194143_unmapped_scaffold799845_1_1_618;0;0;0;0;3;0;0;0
GL0194732_MH0012_scaffold150660_2_186_872;0;1;0;0;0;0;0;0
GL0195522_unmapped_scaffold611177_1_196_1155;0;0;0;0;0;0;0;1
GL0195817_unmapped_scaffold79686_2_1_534;1;0;0;0;0;0;0;0
GL0196118_unmapped_scaffold743983_2_3_1064;0;1;0;0;0;0;0;0
GL0196159_MH0012_scaffold32669_2_13274_14845;1;0;0;0;0;0;0;0
GL0196281_MH0086_scaffold3472_4_772_1845;0;1;0;0;0;0;0;0
GL0196714_MH0086_scaffold6074_3_3_209;0;0;0;1;0;0;0;0
GL0197669_unmapped_scaffold201741_1_1_819;0;1;0;0;0;0;0;0
GL0200024_MH0012_scaffold59516_5_1486_3318;0;0;0;0;0;1;0;0
GL0200477_MH0006_scaffold155938_2_98_793;0;1;0;0;0;0;0;0
GL0200478_MH0012_scaffold75764_2_4652_7822;0;1;0;0;0;0;0;0
GL0200481_MH0012_scaffold75764_2_9722_11650;0;1;0;0;0;0;0;0
GL0200564_unmapped_scaffold36776_2_82_1173;0;0;0;1;0;0;0;1
GL0200672_unmapped_scaffold80446_1_512_844;0;0;0;0;0;1;0;0
GL0201115_MH0012_scaffold17648_1_1229_1543;0;0;0;0;1;0;0;0
GL0201430_unmapped_scaffold36119_2_2149_3408;0;1;0;0;0;0;0;0
GL0201543_MH0006_scaffold4252_2_1507_2685;0;1;0;0;0;0;0;0
GL0201552_unmapped_scaffold444166_1_3_443;0;0;0;1;0;0;0;0
GL0202519_MH0012_scaffold18261_7_2609_3043;0;0;0;0;0;1;0;0
GL0202703_MH0012_scaffold34502_2_109_1347;0;1;0;0;0;0;0;0
GL0202746_MH0012_scaffold68407_2_385_1677;0;2;0;1;0;0;0;0
GL0203204_unmapped_scaffold691838_1_1_408;0;1;0;0;0;0;0;0
GL0203482_unmapped_scaffold149510_1_456_1121;0;0;0;0;2;0;0;0
GL0203743_unmapped_scaffold666881_1_164_646;0;1;0;0;0;0;0;0
GL0203951_unmapped_scaffold132202_1_1_927;0;0;0;0;1;0;0;0
GL0203959_unmapped_scaffold45609_1_183_527;0;0;0;1;0;0;0;0
GL0204226_unmapped_C220052653_1_1_831;0;0;0;5;0;0;0;0
GL0205203_MH0006_scaffold100420_3_2228_2995;0;0;1;0;0;0;0;0
GL0205274_MH0006_scaffold173246_3_1661_1933;0;0;0;1;0;0;0;0
GL0205354_MH0012_scaffold39917_7_1_768;0;0;0;1;0;0;0;0
GL0205549_MH0012_scaffold44805_2_1563_1721;0;1;0;0;0;0;0;0
GL0205677_MH0012_scaffold33599_2_2_712;0;0;0;0;0;0;1;0
GL0205732_MH0012_scaffold59396_2_214_1143;0;0;0;1;0;0;0;0
GL0205800_MH0006_scaffold4195_4_15_2105;0;1;1;1;1;0;0;0
GL0207145_unmapped_scaffold147028_3_623_1327;0;1;0;0;0;0;0;0
GL0207146_unmapped_scaffold147028_3_1332_2597;0;1;0;0;0;0;0;0
GL0207448_MH0012_scaffold47771_1_5341_5871;0;1;0;0;0;0;0;0
GL0207571_unmapped_scaffold469118_1_1_564;0;2;0;0;0;0;0;0
GL0208207_MH0012_scaffold103769_2_133_543;0;0;0;1;0;0;0;0
GL0208516_unmapped_scaffold31556_1_184_885;0;2;0;0;0;0;0;0
GL0208637_unmapped_scaffold352928_1_88_960;0;1;0;0;0;0;0;0
GL0208786_unmapped_scaffold77455_2_3_473;1;0;0;0;0;0;0;0
GL0208867_unmapped_scaffold6491_3_3_2210;0;0;0;0;2;0;0;0
GL0209544_MH0012_scaffold60036_2_572_1486;0;0;0;1;0;0;0;0
GL0210145_unmapped_scaffold280338_2_172_906;0;0;0;1;0;0;0;0
GL0210260_unmapped_scaffold179833_1_251_943;0;1;0;0;0;0;0;0
GL0211314_MH0006_scaffold10113_3_1248_1739;0;0;1;0;0;0;0;0
GL0212762_unmapped_scaffold622505_1_83_808;0;0;0;1;0;0;0;0
GL0213096_unmapped_scaffold434152_2_1_2109;0;0;0;0;1;0;0;0
GL0213222_unmapped_scaffold69535_1_3_185;0;0;0;0;0;0;1;0
GL0213482_unmapped_scaffold259730_2_2_1345;0;1;0;1;0;0;0;0
GL0213666_MH0012_scaffold62846_3_114_665;0;0;0;1;0;0;0;0
GL0213692_MH0006_scaffold297325_1_76_618;0;0;0;1;0;0;0;0
GL0213884_unmapped_scaffold780630_1_3_647;0;1;0;0;0;0;0;0
GL0214246_MH0012_scaffold17416_2_5396_7468;0;0;0;0;1;0;0;0
GL0214479_unmapped_scaffold829447_2_304_1158;0;0;0;0;0;0;0;1
GL0215567_unmapped_scaffold601025_1_51_518;0;1;0;0;0;0;0;0
GL0215687_MH0006_scaffold177158_2_288_2966;0;0;0;1;0;0;0;0
GL0216626_unmapped_scaffold13826_1_771_1001;0;0;0;0;0;0;0;1
GL0216789_unmapped_scaffold805480_3_1_531;1;0;0;0;0;0;0;0
GL0216792_MH0012_scaffold86903_2_5923_6366;0;0;0;0;0;1;0;0
GL0217515_MH0012_scaffold51857_5_112_417;0;0;0;1;0;0;0;0
GL0217800_unmapped_scaffold455257_1_86_583;1;0;0;0;0;0;0;0
GL0218300_unmapped_scaffold370511_4_10_780;0;0;0;1;0;0;0;0
GL0218579_MH0012_scaffold91382_1_2_718;0;0;0;0;1;0;0;0
GL0218653_unmapped_scaffold631741_1_299_652;0;0;0;1;0;0;0;0
GL0218703_MH0012_scaffold91174_4_16570_19719;0;0;0;0;0;0;0;1
GL0219061_unmapped_scaffold51870_3_1_720;1;0;0;0;0;0;0;0
GL0220103_MH0012_scaffold147833_3_309_842;0;1;0;0;0;0;0;0
GL0220356_unmapped_C220122613_1_2_1039;0;0;0;0;1;0;0;0
GL0220993_MH0012_scaffold44719_7_1002_2255;0;0;0;0;0;0;0;1
GL0221048_unmapped_scaffold778087_1_19_957;0;1;0;0;0;0;0;0
GL0221215_unmapped_scaffold123642_1_62_1078;0;1;0;0;0;0;0;0
GL0222206_MH0006_scaffold288879_2_781_1683;0;0;0;1;0;0;0;0
GL0222702_unmapped_scaffold571230_1_228_584;0;0;0;0;1;0;0;0
GL0223305_MH0012_scaffold13335_2_471_1712;0;1;0;0;0;0;0;0
GL0223554_unmapped_scaffold145098_3_2_1096;0;1;0;0;0;0;0;0
GL0224878_MH0012_scaffold18530_4_355_1635;0;0;0;1;0;0;0;0
GL0225043_MH0012_scaffold105365_1_274_561;0;1;0;0;0;0;0;0
GL0225611_unmapped_scaffold724922_2_1_1128;0;0;0;1;0;0;0;0
GL0226312_MH0012_scaffold53515_7_231_920;0;0;0;1;0;0;0;0
GL0226431_MH0012_scaffold37741_4_1843_3186;0;0;0;0;0;0;1;0
GL0228263_MH0006_scaffold129547_1_1_867;0;0;0;1;0;0;0;0
GL0228749_unmapped_scaffold303958_2_1_534;0;0;1;0;0;0;0;0
GL0229542_unmapped_scaffold713501_1_41_1426;0;1;0;0;0;0;0;0
GL0229716_unmapped_C219967498_1_1_687;0;0;0;0;0;0;0;1
GL0229833_unmapped_scaffold562229_1_558_2447;0;1;0;0;0;0;0;0
GL0229844_unmapped_scaffold299309_3_3_683;0;0;0;1;3;0;0;0
GL0230239_unmapped_scaffold773581_1_220_921;0;1;0;0;0;0;0;0
GL0231457_MH0012_scaffold11803_1_8409_9749;0;0;0;0;1;0;0;0
GL0232258_MH0012_scaffold44877_4_3768_4718;0;0;0;0;1;0;0;0
GL0232413_MH0012_scaffold63754_2_7582_8658;0;0;0;0;1;0;0;0
GL0232415_MH0012_scaffold63754_2_9216_10568;0;0;0;0;1;0;0;0
GL0233203_MH0012_scaffold155180_3_5096_6952;0;4;0;0;0;0;0;0
GL0233621_unmapped_scaffold110564_1_1533_2462;0;0;0;1;0;0;0;0
GL0233943_unmapped_C219776229_1_126_524;0;1;0;0;0;0;0;0
GL0235046_unmapped_scaffold275336_3_2_946;0;1;0;0;0;0;0;0
GL0235240_unmapped_scaffold310905_2_92_712;0;0;0;0;0;1;0;0
GL0235866_unmapped_scaffold818851_1_383_1003;0;0;0;0;1;0;0;0
GL0235903_MH0012_scaffold20513_1_2_112;0;2;0;0;0;0;0;0
GL0235980_MH0012_scaffold160012_1_20378_22804;0;0;1;0;0;0;0;0
GL0236594_MH0006_scaffold317627_1_1260_2807;0;3;0;0;0;0;0;0
GL0236910_MH0012_scaffold41908_1_7098_8591;2;0;0;0;0;0;0;0
GL0237123_unmapped_scaffold161890_4_1_450;0;0;0;2;0;0;0;0
GL0238261_MH0012_scaffold60253_4_432_827;1;0;0;0;0;0;0;0
GL0239311_MH0012_scaffold31600_2_2295_2738;0;3;0;0;0;0;0;0
GL0239911_unmapped_scaffold373759_1_3_776;0;0;0;1;0;0;0;0
GL0241000_unmapped_scaffold136475_1_1_372;3;1;3;0;0;0;1;0
GL0241009_MH0012_scaffold57999_6_20_199;0;0;0;0;0;0;0;1
GL0241226_unmapped_scaffold225357_2_2_1234;0;3;0;0;0;0;0;0
GL0241275_unmapped_scaffold67451_2_1_609;0;1;0;0;0;0;0;0
GL0241604_MH0012_scaffold115725_2_41_982;0;1;0;0;0;0;0;0
GL0241663_unmapped_scaffold550741_1_1_630;0;0;0;1;0;0;0;0
GL0242966_unmapped_scaffold267115_2_574_756;1;1;0;0;0;0;0;0
GL0243208_MH0012_scaffold157092_1_498_602;0;0;2;2;13;9;7;1
GL0243315_MH0012_scaffold15424_2_7545_8525;0;0;0;1;0;0;0;0
GL0243363_MH0012_scaffold19090_2_1269_2216;1;0;0;0;0;0;0;0
GL0243706_MH0006_scaffold100832_17_757_924;1;0;1;0;0;0;0;0
GL0244096_MH0012_scaffold79672_3_3564_7139;0;1;0;0;0;0;0;0
GL0244484_MH0012_scaffold104658_4_502_2244;1;0;0;0;0;0;0;0
GL0244728_MH0012_scaffold78903_1_162_599;0;0;0;2;0;0;0;0
GL0245246_MH0012_scaffold98528_1_117_632;0;1;0;0;0;0;0;0
GL0245857_MH0006_scaffold308051_1_3611_5383;0;0;0;0;0;1;0;0
GL0246629_MH0012_scaffold176947_1_1198_2505;0;1;0;0;0;0;0;0
GL0247198_MH0012_scaffold49050_1_497_1816;0;0;0;0;1;0;0;0
GL0247427_MH0006_scaffold54758_2_1_621;0;1;0;0;0;0;0;0
GL0247623_MH0012_scaffold11494_4_11253_12626;0;1;0;0;0;0;0;0
GL0247917_unmapped_scaffold178973_2_3_533;1;0;0;0;0;0;0;0
GL0248328_unmapped_scaffold709207_2_1_405;0;0;0;0;0;0;1;0
GL0249634_MH0006_scaffold134544_1_881_1576;0;1;0;0;0;0;0;0
GL0249791_unmapped_C219972864_1_3_695;0;0;0;0;0;0;0;1
GL0249927_unmapped_scaffold671506_1_3_890;0;3;0;0;0;0;0;0
GL0252402_MH0012_scaffold17539_8_1123_1344;0;0;0;1;0;0;0;0
GL0253439_unmapped_scaffold100283_1_3_626;0;0;0;1;0;0;0;0
GL0253488_MH0006_scaffold294675_2_456_998;0;0;0;0;0;0;1;0
GL0254422_unmapped_scaffold149484_2_1_240;0;0;0;0;0;0;0;1
GL0254542_unmapped_scaffold837435_1_405_953;0;1;0;0;0;0;0;0
GL0255780_MH0012_scaffold72126_11_294_1856;0;0;0;0;1;0;0;0
GL0256205_MH0012_scaffold95906_3_2578_7107;0;0;0;0;1;0;0;0
GL0256468_unmapped_scaffold827632_1_454_825;0;0;0;0;0;1;0;0
GL0257642_unmapped_scaffold485971_1_1_1266;0;0;0;0;0;1;0;0
GL0257728_MH0006_scaffold61695_1_3_551;0;0;0;1;0;0;0;0
GL0258206_unmapped_scaffold216674_5_18_1094;0;0;0;1;0;0;0;0
GL0258919_unmapped_scaffold14094_2_1967_2527;0;0;0;0;0;1;0;0
GL0259113_unmapped_scaffold697357_1_2_1345;0;0;0;1;0;0;0;0
GL0259157_MH0012_scaffold147154_1_90_332;0;1;0;0;0;0;0;0
GL0259401_unmapped_scaffold608735_1_213_968;0;0;0;1;0;0;0;0
GL0259419_MH0012_scaffold33118_5_3_1289;0;0;0;0;0;1;0;0
GL0259827_MH0006_scaffold57820_5_1800_2726;0;0;0;0;0;1;0;0
GL0259874_MH0012_scaffold25802_1_300_833;0;0;0;1;0;0;0;0
GL0260194_MH0012_scaffold133394_1_460_924;0;1;0;0;0;0;0;0
GL0261256_MH0012_scaffold50799_2_47_661;0;0;0;1;0;0;0;0
GL0262657_MH0012_scaffold30213_8_3_1679;0;0;0;0;1;0;0;0
GL0263496_MH0012_scaffold403_1_30_860;0;1;0;0;0;0;0;0
GL0264244_unmapped_scaffold178703_2_63_1088;0;0;0;0;0;0;0;1
GL0264316_unmapped_scaffold432340_3_3_1835;0;0;0;0;0;0;0;1
GL0265308_unmapped_scaffold589307_1_1_330;0;0;0;1;0;0;0;0
GL0266076_MH0012_scaffold5430_1_2725_5427;2;0;0;0;0;0;0;0
GL0266139_unmapped_scaffold159280_1_1_522;0;0;1;2;0;0;10;0
GL0267135_MH0006_scaffold39838_11_1_282;0;1;0;0;0;0;1;0
GL0267720_MH0012_scaffold11884_2_26775_28973;0;0;0;0;3;1;0;0
GL0267722_MH0012_scaffold11884_2_30677_31651;0;0;0;0;1;0;0;0
GL0268013_MH0012_C18779106_1_749_1048;0;0;0;0;0;0;1;0
GL0269001_MH0012_scaffold115348_1_216_1238;0;0;0;1;0;0;0;0
GL0269358_MH0012_scaffold70944_1_356_964;0;0;0;1;0;0;0;0
GL0269398_MH0012_scaffold11494_7_627_1256;0;0;0;1;0;0;0;0
GL0269929_MH0012_scaffold56818_1_99_797;0;1;0;0;0;0;0;0
GL0270017_unmapped_scaffold449827_1_1_504;0;0;0;1;0;0;0;0
GL0270205_unmapped_scaffold730330_1_3_776;0;0;0;0;1;0;0;0
GL0270800_unmapped_scaffold246186_1_30_521;0;1;0;0;0;0;0;0
GL0270836_unmapped_scaffold833426_1_18_905;0;0;0;0;0;0;0;1
GL0271079_MH0006_scaffold303621_2_437_631;0;0;0;0;0;3;0;0
GL0271736_unmapped_scaffold683568_1_1020_1172;0;0;0;1;0;0;0;0
GL0271941_MH0012_scaffold173084_3_627_1466;0;2;0;0;0;0;0;0
GL0271970_MH0006_scaffold47859_1_1395_1496;0;1;0;0;0;0;0;0
GL0272314_unmapped_scaffold246985_1_1_639;0;1;0;0;0;0;0;0
GL0272812_unmapped_scaffold424414_2_273_1397;0;0;0;1;0;0;0;0
