"";"samples";"technology";"run";"tax";"conf"
"385";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,65
"386";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"387";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"388";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"389";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"390";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"391";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"392";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"393";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"394";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"395";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,68
"396";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"397";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"398";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"399";"A";"Sanger";"full";"Coriobacteriaceae_Collinsella";1
"400";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"401";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"402";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"403";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,67
"404";"A";"Sanger";"full";"Porphyromonadaceae_Paludibacter";0,35
"405";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"406";"A";"Sanger";"full";"Coriobacteriaceae_Collinsella";1
"407";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"408";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"409";"A";"Sanger";"full";"Coriobacteriaceae_Collinsella";1
"410";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"411";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,62
"412";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,46
"413";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,75
"414";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"415";"A";"Sanger";"full";"Lachnospiraceae_Dorea";1
"416";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,84
"417";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"418";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"419";"A";"Sanger";"full";"Lachnospiraceae_Dorea";1
"420";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"421";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"422";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"423";"A";"Sanger";"full";"Ruminococcaceae_Oscillibacter";1
"424";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"425";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"426";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"427";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"428";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,54
"429";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"430";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,82
"431";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,99
"432";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"433";"A";"Sanger";"full";"Ruminococcaceae_Sporobacter";0,59
"434";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"435";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"436";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,6
"437";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"438";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,67
"439";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,98
"440";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"441";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"442";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"443";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"444";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,84
"445";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"446";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"447";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"448";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"449";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"450";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"451";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"452";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"453";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"454";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"455";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,71
"456";"A";"Sanger";"full";"Ruminococcaceae_Oscillibacter";0,55
"457";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,99
"458";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"459";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"460";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,66
"461";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"462";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"463";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"464";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,47
"465";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"466";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"467";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,87
"468";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"469";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"470";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"471";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"472";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"473";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"474";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,8
"475";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,74
"476";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,99
"477";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"478";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"479";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"480";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"481";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,75
"482";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"483";"A";"Sanger";"full";"Lachnospiraceae_Lachnobacterium";0,68
"484";"A";"Sanger";"full";"Lachnospiraceae_Anaerostipes";0,89
"485";"A";"Sanger";"full";"Ruminococcaceae_Butyricicoccus";0,98
"486";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"487";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"488";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,67
"489";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,93
"490";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"491";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"492";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"493";"A";"Sanger";"full";"Geobacteraceae_Geopsychrobacter";0,43
"494";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"495";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"496";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"497";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"498";"A";"Sanger";"full";"Porphyromonadaceae_Odoribacter";1
"499";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"500";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"501";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"502";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"503";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"504";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"505";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"506";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"507";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,34
"508";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"509";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,71
"510";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,56
"511";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"512";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"513";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"514";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"515";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,93
"516";"A";"Sanger";"full";"Erysipelotrichaceae_Coprobacillus";0,72
"517";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"518";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,52
"519";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,47
"520";"A";"Sanger";"full";"Alcaligenaceae_Sutterella";1
"521";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,5
"522";"A";"Sanger";"full";"Ruminococcaceae_Sporobacter";0,53
"523";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,98
"524";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"525";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,63
"526";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,99
"527";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,54
"528";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,77
"529";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,34
"530";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"531";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"532";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,29
"533";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"534";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,96
"535";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"536";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"537";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"538";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"539";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"540";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"541";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"542";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"543";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"544";"A";"Sanger";"full";"Ruminococcaceae_Acetanaerobacterium";0,51
"545";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,4
"546";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"547";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,42
"548";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"549";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,51
"550";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,99
"551";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,98
"552";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,86
"553";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"554";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"555";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"556";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,45
"557";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,28
"558";"A";"Sanger";"full";"Porphyromonadaceae_Barnesiella";0,93
"559";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"560";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"561";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"562";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"563";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"564";"A";"Sanger";"full";"Geobacteraceae_Geopsychrobacter";0,34
"565";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,99
"566";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"567";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"568";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,96
"569";"A";"Sanger";"full";"Lachnospiraceae_Dorea";0,67
"570";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"571";"A";"Sanger";"full";"Ruminococcaceae_Butyricicoccus";0,6
"572";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,51
"573";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,51
"574";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,57
"575";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,98
"576";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"577";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"578";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"579";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"580";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"581";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"582";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,74
"583";"A";"Sanger";"full";"Veillonellaceae_Megamonas";0,97
"584";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"585";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"586";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"587";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"588";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"589";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"590";"A";"Sanger";"full";"Geobacteraceae_Geopsychrobacter";0,37
"591";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"592";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,79
"593";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"594";"A";"Sanger";"full";"Lachnospiraceae_Anaerostipes";0,88
"595";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,99
"596";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"597";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"598";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"599";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"600";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"601";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"602";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"603";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"604";"A";"Sanger";"full";"Ruminococcaceae_Papillibacter";0,51
"605";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"606";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"607";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,74
"608";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"609";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,53
"610";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"611";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"612";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,97
"613";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"614";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"615";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"616";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,71
"617";"A";"Sanger";"full";"Lachnospiraceae_Dorea";1
"618";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"619";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"620";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"621";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"622";"A";"Sanger";"full";"Erysipelotrichaceae_Coprobacillus";0,86
"623";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,99
"624";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,36
"625";"A";"Sanger";"full";"Ruminococcaceae_Butyricicoccus";1
"626";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"627";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"628";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"629";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,93
"630";"A";"Sanger";"full";"Ruminococcaceae_Lactonifactor";0,31
"631";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"632";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,8
"633";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,69
"634";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"635";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,67
"636";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"637";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"638";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"639";"A";"Sanger";"full";"Ruminococcaceae_Ethanoligenens";0,53
"640";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"641";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,56
"642";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"643";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"644";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,94
"645";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"646";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"647";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"648";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"649";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"650";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,98
"651";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,57
"652";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"653";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"654";"A";"Sanger";"full";"Streptococcaceae_Streptococcus";1
"655";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"656";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,83
"657";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"658";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"659";"A";"Sanger";"full";"Coriobacteriaceae_Collinsella";1
"660";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"661";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"662";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"663";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,34
"664";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"665";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,49
"666";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,67
"667";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,66
"668";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,99
"669";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"670";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,94
"671";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,78
"672";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"673";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"674";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"675";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,3
"676";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"677";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"678";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,79
"679";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,85
"680";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"681";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"682";"A";"Sanger";"full";"Porphyromonadaceae_Odoribacter";1
"683";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"684";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,52
"685";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"686";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"687";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"688";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"689";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"690";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,47
"691";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"692";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"693";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"694";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"695";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"696";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"697";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,69
"698";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,3
"699";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"700";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"701";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"702";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"703";"A";"Sanger";"full";"Ruminococcaceae_Oscillibacter";0,99
"704";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"705";"A";"Sanger";"full";"Ruminococcaceae_Papillibacter";0,32
"706";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,97
"707";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"708";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"709";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"710";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"711";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"712";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"713";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"714";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,97
"715";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"716";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,46
"717";"A";"Sanger";"full";"Ruminococcaceae_Papillibacter";0,47
"718";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,66
"719";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"720";"A";"Sanger";"full";"Coriobacteriaceae_Collinsella";1
"721";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,65
"722";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,94
"723";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"724";"A";"Sanger";"full";"Lachnospiraceae_Anaerostipes";0,32
"725";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,48
"726";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,94
"727";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,34
"728";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,69
"729";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"730";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"731";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"732";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,97
"733";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"734";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"735";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"736";"A";"Sanger";"full";"Coriobacteriaceae_Collinsella";1
"737";"A";"Sanger";"full";"Veillonellaceae_Phascolarctobacterium";1
"738";"A";"Sanger";"full";"Bifidobacteriaceae_Metascardovia";0,37
"739";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"740";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"741";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"742";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"743";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"744";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"745";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"746";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,68
"747";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"748";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"749";"A";"Sanger";"full";"Lachnospiraceae_Dorea";1
"750";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"751";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,98
"752";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,95
"753";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"754";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
